match_id,date,time,team_name,home_away,Player,#,Pos,Age,Min,Tkl,TklW,TklDef 3rd,TklMid 3rd,TklAtt 3rd,vsdribTkl,vsdribAttmp,vsdribTkl%,vsdribPast,Press,Succ,%,PressDef 3rd,PressMid 3rd,PressAtt 3rd,Blocks,ShAttmp,ShSv,Pass,Int,Tkl+Int,Clr,Err
415ff832,"Tuesday June 29, 2021",17:00,England,a,Timo Werner,11.0,FW,25-115,67,0,0,0,0,0,0,0,,0,8,3,37.5,0,4,4,0,0,0,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Serge Gnabry,10.0,FW,25-350,23,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Thomas Müller,25.0,LW,31-289,89,1,1,0,1,0,0,1,0.0,1,21,8,38.1,4,14,3,0,0,0,0,0,1,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Jamal Musiala,14.0,LW,18-123,1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Kai Havertz,7.0,RW,22-018,90,0,0,0,0,0,0,0,,0,17,6,35.3,5,7,5,0,0,0,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Leon Goretzka,18.0,DM,26-143,90,0,0,0,0,0,0,3,0.0,3,13,3,23.1,4,8,1,2,0,0,2,1,1,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Toni Kroos,8.0,DM,31-176,90,3,3,2,1,0,1,2,50.0,1,12,5,41.7,4,8,0,1,0,0,1,3,6,1,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Robin Gosens,20.0,WB,26-359,87,1,0,1,0,0,0,1,0.0,1,8,2,25.0,3,4,1,0,0,0,0,2,3,3,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Leroy Sané,19.0,WB,25-169,3,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Joshua Kimmich,6.0,WB,26-141,90,3,2,2,1,0,2,2,100.0,0,10,3,30.0,3,6,1,0,0,0,0,1,4,2,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Antonio Rüdiger,2.0,CB,28-118,90,1,0,0,1,0,0,0,,0,10,1,10.0,5,3,2,1,0,0,1,0,1,3,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Mats Hummels,5.0,CB,32-195,90,4,1,3,1,0,1,2,50.0,1,12,4,33.3,9,3,0,0,0,0,0,0,4,9,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Matthias Ginter,4.0,CB,27-161,86,1,1,1,0,0,0,0,,0,6,4,66.7,5,1,0,0,0,0,0,0,1,2,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Emre Can,23.0,CB,27-168,4,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Manuel Neuer,1.0,GK,35-094,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,15 Players,,,,990,14,8,9,5,0,4,12,33.3,8,118,39,33.1,42,59,17,4,0,0,4,7,21,21,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Donyell Malen,18.0,FW,22-159,56,0,0,0,0,0,0,0,,0,5,1,20.0,1,3,1,1,0,0,1,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Quincy Promes,11.0,"LW,FW,WB",29-174,34,0,0,0,0,0,0,1,0.0,1,8,1,12.5,4,2,2,0,0,0,0,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Memphis Depay,10.0,"FW,CM",27-134,90,0,0,0,0,0,0,0,,0,9,3,33.3,1,4,4,0,0,0,0,1,1,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Georginio Wijnaldum,8.0,"AM,RW,CB",30-228,90,3,1,1,1,1,0,1,0.0,1,13,5,38.5,6,4,3,1,0,0,1,2,5,1,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Frenkie de Jong,21.0,"DM,CM",24-046,90,0,0,0,0,0,0,0,,0,8,4,50.0,1,4,3,0,0,0,0,1,1,5,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Marten de Roon,15.0,"DM,CM",30-090,72,0,0,0,0,0,0,1,0.0,1,6,1,16.7,2,2,2,1,1,0,0,1,1,4,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Wout Weghorst,19.0,"FW,CM",28-324,18,0,0,0,0,0,0,1,0.0,1,6,0,0.0,1,4,1,0,0,0,0,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Patrick van Aanholt,12.0,"WB,LB",30-302,80,0,0,0,0,0,0,2,0.0,2,11,5,45.5,4,3,4,4,1,0,3,2,2,1,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Steven Berghuis,7.0,"LB,FW",29-190,10,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Denzel Dumfries,22.0,"WB,RB",25-070,90,2,1,1,1,0,2,3,66.7,1,8,7,87.5,4,3,1,1,1,0,0,2,4,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Daley Blind,17.0,CB,31-110,80,5,3,3,2,0,2,3,66.7,1,10,3,30.0,6,4,0,0,0,0,0,3,8,1,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Jurrien Timber,25.0,CB,20-010,10,1,1,1,0,0,0,0,,0,3,2,66.7,2,1,0,0,0,0,0,0,1,2,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Matthijs de Ligt,3.0,"CB,AM,DM",21-319,51,3,2,2,1,0,1,1,100.0,0,12,3,25.0,7,5,0,1,1,0,0,2,5,5,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Stefan de Vrij,6.0,CB,29-142,90,2,2,0,2,0,1,1,100.0,0,7,2,28.6,3,4,0,2,1,0,1,4,6,9,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Maarten Stekelenburg,1.0,GK,38-278,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,15 Players,,,,951,16,10,8,7,1,6,14,42.9,8,107,37,34.6,42,43,22,11,5,0,6,18,34,28,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Patrik Schick,10.0,FW,25-154,89,1,0,0,1,0,0,0,,0,10,3,30.0,1,6,3,0,0,0,0,0,1,3,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Michal Krmenčík,11.0,FW,28-104,1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Petr Ševčík,13.0,"LW,LM,RW",27-054,84,1,1,0,0,1,0,0,,0,7,3,42.9,2,1,4,0,0,0,0,0,1,2,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Adam Hložek,19.0,LW,18-337,6,0,0,0,0,0,0,0,,0,2,1,50.0,1,1,0,0,0,0,0,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Antonín Barák,7.0,"AM,CM",26-206,89,1,1,0,1,0,0,0,,0,10,5,50.0,1,5,4,0,0,0,0,1,2,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Michal Sadílek,26.0,AM,22-027,1,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Tomáš Souček,15.0,CM,26-120,90,2,1,0,1,1,1,3,33.3,2,17,1,5.9,2,11,4,0,0,0,0,1,3,3,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Lukáš Masopust,12.0,"RW,RM,LW",28-135,78,1,1,0,0,1,0,0,,0,12,2,16.7,1,6,5,1,0,0,1,0,1,2,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Jakub Jankto,14.0,RW,25-159,12,0,0,0,0,0,0,0,,0,3,0,0.0,0,2,1,1,0,0,1,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Tomáš Holeš,9.0,"CM,DM",28-088,84,5,4,3,2,0,1,3,33.3,2,8,1,12.5,3,4,1,0,0,0,0,0,5,6,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Alex Král,21.0,CM,23-039,6,0,0,0,0,0,0,0,,0,3,1,33.3,0,2,1,0,0,0,0,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Pavel Kadeřábek,2.0,LB,29-063,90,1,0,1,0,0,0,1,0.0,1,4,1,25.0,3,1,0,0,0,0,0,1,2,7,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Tomáš Kalas,6.0,CB,28-043,90,1,1,1,0,0,1,1,100.0,0,8,2,25.0,6,2,0,4,1,0,3,0,1,12,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Ondřej Čelůstka,3.0,CB,32-009,90,2,2,1,1,0,1,2,50.0,1,14,6,42.9,6,7,1,0,0,0,0,2,4,12,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Vladimír Coufal,5.0,RB,28-309,90,2,0,1,0,1,1,2,50.0,1,11,3,27.3,4,3,4,3,1,0,2,1,3,5,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Tomáš Vaclík,1.0,GK,32-090,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,16 Players,,,,990,17,11,7,6,4,5,12,41.7,7,110,29,26.4,30,52,28,9,2,0,7,6,23,52,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Cristiano Ronaldo,7.0,FW,36-138,90,0,0,0,0,0,0,0,,0,10,4,40.0,0,6,4,0,0,0,0,0,0,1,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Diogo Jota,21.0,LM,24-201,90,2,1,0,1,1,0,1,0.0,1,23,2,8.7,8,10,5,2,0,0,2,2,4,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Renato Sanches,16.0,CM,23-309,87,5,5,0,5,0,4,5,80.0,1,7,4,57.1,1,6,0,1,0,0,1,1,6,1,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Sérgio Oliveira,24.0,CM,29-021,3,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,João Moutinho,8.0,CM,34-288,71,1,1,0,1,0,0,0,,0,10,1,10.0,0,8,2,1,0,0,1,0,1,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Rúben Neves,18.0,CM,24-102,19,0,0,0,0,0,0,0,,0,2,0,0.0,0,2,0,0,0,0,0,0,0,1,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Bernardo Silva,10.0,RM,26-317,71,1,1,0,1,0,1,1,100.0,0,15,4,26.7,2,9,4,0,0,0,0,2,3,1,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Bruno Fernandes,11.0,RM,26-288,19,1,1,0,0,1,1,1,100.0,0,3,1,33.3,3,0,0,0,0,0,0,0,1,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Danilo Pereira,13.0,DM,29-287,45,2,1,2,0,0,1,1,100.0,0,3,1,33.3,2,1,0,0,0,0,0,0,2,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,João Palhinha,26.0,DM,25-349,45,3,2,0,3,0,0,1,0.0,1,15,3,20.0,8,5,2,1,0,0,1,1,4,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Raphaël Guerreiro,5.0,LB,27-183,90,2,2,1,0,1,1,1,100.0,0,8,5,62.5,3,3,2,1,0,0,1,1,3,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Rúben Dias,4.0,CB,24-040,90,0,0,0,0,0,0,0,,0,2,0,0.0,0,2,0,1,0,0,1,0,0,4,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Pepe,3.0,CB,38-117,90,2,1,2,0,0,0,0,,0,4,2,50.0,3,1,0,1,0,0,1,0,2,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Nélson Semedo,2.0,RB,27-219,78,3,2,0,3,0,2,3,66.7,1,12,6,50.0,3,7,2,3,1,0,2,0,3,1,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Diogo Dalot,20.0,RB,22-097,12,1,1,0,0,1,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,1,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Rui Patrício,1.0,GK,33-128,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,16 Players,,,,990,23,18,5,14,4,10,14,71.4,4,115,34,29.6,34,60,21,11,1,0,10,7,30,9,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Karim Benzema,19.0,FW,33-186,90,0,0,0,0,0,0,0,,0,8,2,25.0,0,5,3,1,0,0,1,1,1,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Kylian Mbappé,10.0,LW,22-185,90,0,0,0,0,0,0,1,0.0,1,9,2,22.2,4,4,1,1,0,0,1,0,0,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Corentin Tolisso,12.0,RW,26-324,65,0,0,0,0,0,0,1,0.0,1,12,2,16.7,3,6,3,0,0,0,0,0,0,1,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Kingsley Coman,20.0,RW,25-010,25,2,2,1,1,0,0,0,,0,6,2,33.3,1,4,1,0,0,0,0,0,2,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Antoine Griezmann,7.0,AM,30-094,86,4,4,2,1,1,1,2,50.0,1,15,6,40.0,2,7,6,0,0,0,0,1,5,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Moussa Sissoko,17.0,AM,31-311,4,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,N'Golo Kanté,13.0,DM,30-086,90,3,3,2,1,0,0,0,,0,17,5,29.4,8,9,0,4,0,0,4,2,5,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Paul Pogba,6.0,DM,28-100,90,0,0,0,0,0,0,2,0.0,2,12,6,50.0,3,6,3,0,0,0,0,1,1,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Lucas Hernández,21.0,LB,25-129,45,0,0,0,0,0,0,0,,0,11,2,18.2,6,3,2,0,0,0,0,1,1,2,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Lucas Digne,18.0,LB,27-338,6,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Adrien Rabiot,14.0,LB,26-081,39,1,0,1,0,0,1,2,50.0,1,6,1,16.7,4,1,1,1,0,0,1,1,2,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Presnel Kimpembe,3.0,CB,25-314,90,2,0,2,0,0,2,2,100.0,0,7,2,28.6,5,2,0,1,0,0,1,1,3,3,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Raphaël Varane,4.0,CB,28-059,90,1,1,1,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,2,3,2,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Jules Koundé,25.0,RB,22-223,90,0,0,0,0,0,0,1,0.0,1,8,0,0.0,3,5,0,2,0,0,2,3,3,1,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Hugo Lloris,1.0,GK,34-179,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,15 Players,,,,990,13,10,9,3,1,4,11,36.4,7,112,30,26.8,39,53,20,10,0,0,10,14,27,9,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Ryan Christie,11.0,FW,26-112,45,1,0,0,0,1,1,1,100.0,0,13,2,15.4,2,7,4,0,0,0,0,0,1,0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Che Adams,10.0,FW,24-336,45,0,0,0,0,0,0,0,,0,6,2,33.3,0,3,3,0,0,0,0,0,0,0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Lyndon Dykes,9.0,FW,25-250,78,0,0,0,0,0,0,0,,0,9,3,33.3,1,2,6,0,0,0,0,0,0,0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Kevin Nisbet,19.0,FW,24-098,12,0,0,0,0,0,0,0,,0,5,1,20.0,1,2,2,0,0,0,0,0,0,0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Stuart Armstrong,17.0,CM,29-076,66,2,0,1,1,0,1,2,50.0,1,24,6,25.0,8,11,5,2,0,0,2,0,2,1,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Ryan Fraser,20.0,CM,27-110,24,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,John McGinn,7.0,CM,26-239,90,2,2,1,1,0,1,1,100.0,0,24,12,50.0,7,10,7,0,0,0,0,5,7,0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Scott McTominay,4.0,"DM,CB",24-188,90,2,1,1,1,0,1,1,100.0,0,18,5,27.8,6,11,1,1,0,0,1,1,3,2,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Andrew Robertson,3.0,WB,27-095,90,1,0,0,1,0,0,2,0.0,2,12,2,16.7,6,3,3,2,0,0,2,2,3,5,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Stephen O'Donnell,2.0,WB,29-034,78,2,0,0,2,0,0,0,,0,12,3,25.0,4,3,5,0,0,0,0,4,6,1,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,James Forrest,25.0,WB,29-342,12,0,0,0,0,0,0,0,,0,2,0,0.0,1,1,0,0,0,0,0,0,0,0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Liam Cooper,16.0,CB,29-288,90,2,1,1,1,0,1,2,50.0,1,19,2,10.5,11,8,0,1,0,0,1,6,8,8,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Grant Hanley,5.0,CB,29-206,90,1,0,1,0,0,0,2,0.0,2,12,4,33.3,5,5,2,1,0,0,1,7,8,14,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Jack Hendry,24.0,CB,26-038,66,0,0,0,0,0,0,0,,0,8,2,25.0,3,4,1,1,0,0,1,0,0,4,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Callum McGregor,8.0,"DM,CB",28-000,24,0,0,0,0,0,0,2,0.0,2,4,1,25.0,1,2,1,0,0,0,0,0,0,0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,David Marshall,1.0,GK,36-101,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,16 Players,,,,990,13,4,5,7,1,5,13,38.5,8,168,45,26.8,56,72,40,8,0,0,8,25,38,36,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Patrik Schick,10.0,FW,25-141,86,2,2,0,0,2,1,3,33.3,2,14,1,7.1,1,8,5,0,0,0,0,0,2,0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Michal Krmenčík,11.0,FW,28-091,4,0,0,0,0,0,0,0,,0,4,2,50.0,1,1,2,0,0,0,0,0,0,0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Jakub Jankto,14.0,LW,25-146,71,1,0,1,0,0,0,3,0.0,3,19,3,15.8,5,6,8,3,0,0,3,1,2,1,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Adam Hložek,19.0,LW,18-324,19,0,0,0,0,0,0,0,,0,4,0,0.0,0,3,1,0,0,0,0,0,0,0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Lukáš Masopust,12.0,RW,28-122,71,3,2,1,1,1,2,4,50.0,2,27,6,22.2,9,12,6,4,2,0,2,2,5,1,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Matěj Vydra,20.0,RW,29-044,19,0,0,0,0,0,0,0,,0,3,1,33.3,1,2,0,0,0,0,0,1,1,0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Vladimír Darida,8.0,AM,30-310,86,0,0,0,0,0,0,0,,0,19,6,31.6,3,12,4,2,1,0,1,0,0,0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Petr Ševčík,13.0,AM,27-041,4,0,0,0,0,0,0,1,0.0,1,7,4,57.1,1,2,4,0,0,0,0,1,1,0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Tomáš Souček,15.0,DM,26-107,90,2,2,0,2,0,2,3,66.7,1,27,10,37.0,9,17,1,4,1,0,3,5,7,11,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Alex Král,21.0,DM,23-026,66,3,1,0,3,0,0,3,0.0,3,24,5,20.8,6,17,1,1,0,0,1,1,4,0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Tomáš Holeš,9.0,DM,28-075,24,2,2,1,1,0,0,1,0.0,1,8,2,25.0,4,4,0,0,0,0,0,2,4,1,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Jan Bořil,18.0,LB,30-154,90,1,1,1,0,0,0,2,0.0,2,13,5,38.5,9,4,0,2,2,0,0,6,7,6,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Tomáš Kalas,6.0,CB,28-030,90,1,1,0,1,0,0,2,0.0,2,11,4,36.4,9,2,0,5,4,0,1,2,3,7,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Ondřej Čelůstka,3.0,CB,31-361,90,0,0,0,0,0,0,3,0.0,3,13,5,38.5,10,3,0,3,2,0,1,2,2,11,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Vladimír Coufal,5.0,RB,28-296,90,1,0,1,0,0,0,1,0.0,1,21,2,9.5,9,8,4,3,0,0,3,5,6,2,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Tomáš Vaclík,1.0,GK,32-077,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,16 Players,,,,990,16,11,5,8,3,5,26,19.2,21,214,56,26.2,77,101,36,27,12,0,15,28,44,40,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Harry Kane,9.0,FW,27-320,81,1,0,0,1,0,0,0,,0,13,3,23.1,1,7,5,0,0,0,0,2,3,0,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Jude Bellingham,26.0,CM,17-349,9,1,0,1,0,0,0,1,0.0,1,7,2,28.6,3,4,0,0,0,0,0,2,3,0,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Raheem Sterling,10.0,LW,26-187,89,1,1,1,0,0,0,0,,0,14,5,35.7,6,7,1,2,0,0,2,0,1,0,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Dominic Calvert-Lewin,18.0,FW,24-089,1,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Phil Foden,20.0,RW,21-016,70,0,0,0,0,0,0,1,0.0,1,30,8,26.7,6,12,12,0,0,0,0,0,0,0,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Marcus Rashford,11.0,"RW,FW",23-225,20,1,0,0,1,0,0,1,0.0,1,8,2,25.0,2,5,1,0,0,0,0,0,1,0,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Mason Mount,19.0,"AM,RW",22-154,90,1,0,0,1,0,1,2,50.0,1,30,6,20.0,5,17,8,3,0,0,3,1,2,0,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Declan Rice,4.0,DM,22-150,90,1,0,0,1,0,1,2,50.0,1,14,5,35.7,4,10,0,1,1,0,0,4,5,3,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Kalvin Phillips,14.0,"DM,CM",25-193,90,2,2,0,1,1,0,5,0.0,5,39,10,25.6,7,29,3,1,0,0,1,1,3,0,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Kieran Trippier,12.0,LB,30-267,90,0,0,0,0,0,0,3,0.0,3,17,6,35.3,7,8,2,2,0,0,2,3,3,1,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Tyrone Mings,15.0,CB,28-092,90,0,0,0,0,0,0,0,,0,5,4,80.0,2,3,0,1,0,0,1,4,4,4,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,John Stones,5.0,CB,27-016,90,1,0,1,0,0,0,0,,0,4,2,50.0,3,1,0,1,1,0,0,2,3,3,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Kyle Walker,2.0,RB,31-016,90,0,0,0,0,0,0,0,,0,8,1,12.5,5,3,0,1,0,0,1,3,3,3,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Jordan Pickford,1.0,GK,27-098,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,14 Players,,,,990,9,3,3,5,1,2,15,13.3,13,190,54,28.4,51,107,32,12,2,0,10,22,31,14,0
764c27dc,"Sunday June 13, 2021",14:00,England,a,Ante Rebić,17.0,FW,27-265,77,0,0,0,0,0,0,0,,0,27,3,11.1,2,10,15,1,0,0,1,0,0,0,0
764c27dc,"Sunday June 13, 2021",14:00,England,a,Bruno Petković,20.0,FW,26-270,13,0,0,0,0,0,0,0,,0,3,0,0.0,0,1,2,0,0,0,0,0,0,0,0
764c27dc,"Sunday June 13, 2021",14:00,England,a,Ivan Perišić,4.0,LW,32-131,90,1,1,0,1,0,1,1,100.0,0,17,2,11.8,3,5,9,2,1,0,1,2,3,1,0
764c27dc,"Sunday June 13, 2021",14:00,England,a,Andrej Kramarić,9.0,RW,29-359,69,0,0,0,0,0,0,1,0.0,1,17,6,35.3,7,8,2,1,0,0,1,0,0,2,0
764c27dc,"Sunday June 13, 2021",14:00,England,a,Josip Brekalo,7.0,RW,22-355,21,0,0,0,0,0,0,1,0.0,1,3,1,33.3,1,1,1,0,0,0,0,0,0,0,0
764c27dc,"Sunday June 13, 2021",14:00,England,a,Mateo Kovačić,8.0,CM,27-038,84,2,2,2,0,0,2,2,100.0,0,16,4,25.0,7,9,0,0,0,0,0,0,2,1,0
764c27dc,"Sunday June 13, 2021",14:00,England,a,Mario Pašalić,15.0,CM,26-124,6,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0
